founded_at,funding_rounds,funding_total_usd,milestones,lat,lng,relationships,status
2011,5.0,125371133.0,1.0,45.42152960000001,-75.69719309999999,1.0,1
2009,5.0,125371133.0,1.0,42.0111412,-87.8406192,4.0,1
2009,5.0,125371133.0,1.0,52.205337,0.121817,2.0,1
2010,5.0,125371133.0,1.0,33.9715904,-6.8498129,4.0,1
2009,5.0,125371133.0,1.0,45.523062200000005,-122.6764815,1.0,1
2011,5.0,125371133.0,2.0,37.7749295,-122.4194155,1.0,1
2010,5.0,125371133.0,2.0,32.715738,-117.1610838,2.0,1
1990,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2011,5.0,125371133.0,1.0,13.0826802,80.2707184,4.0,1
1991,5.0,125371133.0,1.0,38.5815719,-121.4943996,4.0,1
2008,5.0,125371133.0,2.0,47.6739881,-122.121512,1.0,1
2008,5.0,125371133.0,1.0,33.6412156,-117.9188221,3.0,1
2010,5.0,125371133.0,2.0,19.0330488,73.0296625,1.0,1
2010,5.0,125371133.0,1.0,40.0378755,-76.3055144,4.0,1
1978,5.0,125371133.0,3.0,29.7604267,-95.3698028,2.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,7.0,1
1994,5.0,125371133.0,1.0,40.0149856,-105.2705456,5.0,1
1989,5.0,125371133.0,1.0,42.4906231,-71.27600890000001,4.0,1
2010,5.0,125371133.0,1.0,40.564978100000005,-111.8389726,2.0,1
2002,5.0,125371133.0,1.0,32.6081874,-86.3958071,3.0,1
2009,5.0,125371133.0,1.0,34.18083920000001,-118.30896609999998,4.0,1
2011,5.0,125371133.0,1.0,39.9611755,-82.9987942,1.0,1
2011,5.0,125371133.0,1.0,25.790654,-80.1300455,4.0,1
2005,5.0,125371133.0,2.0,42.492786,-92.3425775,3.0,1
2008,5.0,125371133.0,1.0,41.266026700000005,-96.1266614,3.0,1
2010,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,2
2007,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,4.0,1
2003,5.0,125371133.0,2.0,37.3541079,-121.9552356,2.0,1
2003,5.0,125371133.0,1.0,28.6139391,77.20902120000001,2.0,1
2007,5.0,125371133.0,3.0,28.7040592,77.1024902,4.0,1
2011,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,1.0,1
2011,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,3.0,1
2008,5.0,125371133.0,1.0,39.7392358,-104.990251,4.0,1
2009,5.0,125371133.0,1.0,39.9041999,116.4073963,1.0,1
2011,5.0,125371133.0,1.0,37.4418834,-122.1430195,14.0,1
2010,5.0,125371133.0,1.0,53.7632254,-2.7044052000000005,4.0,1
2011,5.0,125371133.0,1.0,39.9525839,-75.1652215,1.0,1
2010,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
1993,5.0,125371133.0,1.0,37.7749295,-122.4194155,5.0,1
1996,5.0,125371133.0,1.0,45.5016889,-73.567256,4.0,1
2010,5.0,125371133.0,2.0,37.7749295,-122.4194155,3.0,1
2011,5.0,125371133.0,1.0,39.9525839,-75.1652215,1.0,1
2011,5.0,125371133.0,1.0,38.040583700000006,-84.50371640000002,2.0,1
2006,5.0,125371133.0,2.0,30.267153000000004,-97.7430608,2.0,1
1996,5.0,125371133.0,1.0,31.2303904,121.4737021,4.0,1
2008,5.0,125371133.0,1.0,57.70887,11.97456,4.0,1
2008,5.0,125371133.0,1.0,31.2303904,121.4737021,1.0,1
2010,5.0,125371133.0,1.0,25.204849300000003,55.2707828,4.0,1
1997,5.0,125371133.0,1.0,40.53725120000001,-3.6372245,2.0,1
2012,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,2.0,1
2010,5.0,125371133.0,1.0,9.9312328,76.26730409999999,4.0,1
2010,5.0,125371133.0,1.0,51.0781599,-4.058338,10.0,1
1983,5.0,125371133.0,1.0,42.4733688,-83.2218731,5.0,1
1999,5.0,125371133.0,1.0,33.9191799,-118.4164652,4.0,1
1988,5.0,125371133.0,1.0,-34.901112700000006,-56.1645314,2.0,1
1994,5.0,125371133.0,1.0,40.7933949,-77.8600012,4.0,1
2009,5.0,125371133.0,1.0,29.7604267,-95.3698028,1.0,1
1978,5.0,125371133.0,1.0,33.7489954,-84.3879824,103.0,1
2010,5.0,125371133.0,1.0,33.4483771,-112.0740373,6.0,1
2011,5.0,125371133.0,1.0,37.3852183,-122.1141298,2.0,1
2009,5.0,125371133.0,1.0,28.5383355,-81.3792365,4.0,1
2010,5.0,125371133.0,1.0,32.715738,-117.1610838,1.0,1
2003,5.0,72800000.0,3.0,42.376485200000005,-71.2356113,29.0,1
1978,5.0,125371133.0,2.0,42.5998139,-71.3672838,9.0,1
2010,5.0,125371133.0,1.0,1.352083,103.819836,4.0,1
1999,5.0,125371133.0,1.0,25.0689422,121.5909027,4.0,1
2005,5.0,125371133.0,3.0,51.5073509,-0.1277583,5.0,1
2009,5.0,125371133.0,1.0,51.0001519,3.3263821000000005,1.0,1
2004,5.0,125371133.0,1.0,40.4167754,-3.7037902,4.0,1
2002,5.0,125371133.0,1.0,46.5196535,6.6322734,4.0,1
1996,5.0,125371133.0,1.0,50.0782184,8.239760799999999,2.0,1
2009,5.0,125371133.0,1.0,40.7127753,-74.0059728,5.0,1
2011,5.0,125371133.0,1.0,39.1156615,-77.5636015,2.0,1
2011,5.0,125371133.0,1.0,32.7766642,-96.7969879,4.0,1
2010,5.0,125371133.0,1.0,32.7766642,-96.7969879,4.0,1
2010,5.0,125371133.0,1.0,52.486243,-1.890401,1.0,1
2011,5.0,125371133.0,1.0,49.282729100000005,-123.1207375,3.0,1
2011,5.0,125371133.0,1.0,31.2303904,121.4737021,2.0,1
2001,5.0,125371133.0,1.0,33.853626899999995,-118.1339563,4.0,1
2008,5.0,125371133.0,1.0,45.523062200000005,-122.6764815,11.0,1
2009,5.0,125371133.0,1.0,33.853626899999995,-118.1339563,4.0,1
2005,5.0,125371133.0,1.0,52.205337,0.121817,4.0,1
2010,5.0,125371133.0,1.0,51.7968546,4.4852016,1.0,1
1962,5.0,125371133.0,2.0,40.7127753,-74.0059728,2.0,1
2011,5.0,125371133.0,1.0,32.7766642,-96.7969879,4.0,1
2009,5.0,125371133.0,2.0,39.5062108,-77.6524907,8.0,1
2000,5.0,125371133.0,1.0,38.9071923,-77.03687070000001,4.0,1
2004,5.0,125371133.0,1.0,48.856614,2.3522218999999995,2.0,1
2009,5.0,125371133.0,1.0,40.7215967,-73.79468990000001,4.0,1
2004,5.0,125371133.0,1.0,28.8052674,-97.0035982,1.0,1
2007,5.0,125371133.0,1.0,51.0486151,-114.0708459,2.0,1
2007,5.0,125371133.0,1.0,48.856614,2.3522218999999995,3.0,2
2011,5.0,125371133.0,1.0,42.3317642,-71.1211635,3.0,1
2000,5.0,125371133.0,1.0,25.0329694,121.5654177,1.0,1
1996,5.0,125371133.0,1.0,47.3733483,-122.0369239,1.0,1
2009,5.0,125371133.0,1.0,46.7866719,-92.1004852,3.0,1
2002,5.0,125371133.0,1.0,34.8526176,-82.3940104,11.0,1
2006,5.0,125371133.0,1.0,34.0778713,-118.3763218,1.0,1
1999,4.0,52500000.0,2.0,25.72149,-80.2683838,16.0,1
2011,5.0,125371133.0,1.0,47.0378741,-122.9006951,1.0,1
2001,5.0,125371133.0,1.0,47.7510741,-120.7401385,4.0,1
1989,5.0,125371133.0,1.0,37.3860517,-122.0838511,4.0,1
1974,5.0,125371133.0,1.0,44.977753,-93.2650108,1.0,1
2011,5.0,125371133.0,2.0,40.7127753,-74.0059728,2.0,1
2008,5.0,125371133.0,1.0,33.6831832,-117.6664308,1.0,1
2006,5.0,125371133.0,1.0,42.3600825,-71.0588801,2.0,1
2011,5.0,125371133.0,2.0,49.3199816,-123.0724139,1.0,1
2005,5.0,125371133.0,1.0,52.992753,6.5642284,4.0,1
2008,5.0,125371133.0,1.0,59.3293235,18.068580800000003,5.0,1
2011,5.0,125371133.0,1.0,44.61665,33.525367100000004,4.0,1
2012,5.0,125371133.0,2.0,37.566535,126.9779692,4.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,2.0,1
1997,5.0,125371133.0,1.0,51.1078852,17.0385376,2.0,1
1998,5.0,125371133.0,1.0,26.1669711,-80.25659499999999,4.0,1
2009,5.0,125371133.0,1.0,38.8816208,-77.0909809,4.0,1
2010,5.0,125371133.0,1.0,38.7222524,-9.1393366,4.0,1
2011,5.0,125371133.0,1.0,31.5546061,74.35715809999999,4.0,1
2011,5.0,125371133.0,1.0,41.8239891,-71.4128343,7.0,1
2011,5.0,125371133.0,1.0,50.85397,3.287,1.0,1
2011,5.0,125371133.0,1.0,37.566535,126.9779692,2.0,1
2011,5.0,125371133.0,1.0,37.36883,-122.0363496,2.0,1
2006,5.0,125371133.0,1.0,-33.83965,151.20541,2.0,1
2009,5.0,125371133.0,1.0,30.4113097,-88.8278057,1.0,1
2005,5.0,125371133.0,1.0,29.431586100000004,106.912251,1.0,1
1998,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2011,5.0,125371133.0,1.0,25.204849300000003,55.2707828,3.0,1
2009,5.0,125371133.0,1.0,11.0168445,76.9558321,6.0,1
2005,5.0,125371133.0,1.0,28.5383355,-81.3792365,1.0,1
2005,5.0,125371133.0,1.0,3.0738379,101.5183469,6.0,1
1994,5.0,125371133.0,1.0,29.8832749,-97.9413941,1.0,1
2006,5.0,125371133.0,1.0,40.7127753,-74.0059728,3.0,1
2009,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
1997,5.0,125371133.0,1.0,38.8338816,-104.8213634,10.0,1
2005,5.0,125371133.0,1.0,51.702655,-0.70319,2.0,1
2011,5.0,125371133.0,1.0,47.2692124,11.4041024,1.0,1
2007,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,3.0,1
2010,5.0,125371133.0,1.0,33.2098407,-87.5691735,2.0,1
2008,5.0,125371133.0,1.0,40.5852602,-105.084423,5.0,1
1991,5.0,125371133.0,1.0,42.9633599,-85.6680863,4.0,2
1997,5.0,125371133.0,1.0,33.4483771,-112.0740373,3.0,1
2009,5.0,125371133.0,1.0,25.7616798,-80.1917902,4.0,1
2010,5.0,125371133.0,1.0,51.582362,-0.5575,1.0,1
2009,5.0,125371133.0,1.0,32.715738,-117.1610838,4.0,1
2006,5.0,125371133.0,1.0,45.7488716,21.2086793,4.0,1
2005,5.0,125371133.0,1.0,46.2043907,6.143157700000001,2.0,1
2008,5.0,125371133.0,1.0,32.137793,34.840278000000005,1.0,1
2011,5.0,125371133.0,1.0,32.715738,-117.1610838,2.0,1
2011,5.0,125371133.0,1.0,40.4406248,-79.9958864,1.0,1
2010,5.0,125371133.0,1.0,-6.917463900000001,107.6191228,5.0,1
2005,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,8.0,1
2011,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,1.0,1
2010,5.0,125371133.0,1.0,19.0759837,72.87765590000001,4.0,1
1986,5.0,125371133.0,1.0,30.4582829,-91.1403196,4.0,1
2011,5.0,125371133.0,1.0,37.6641861,-97.2900801,4.0,1
2000,5.0,125371133.0,1.0,20.2960587,85.8245398,4.0,1
2010,5.0,125371133.0,1.0,50.937531,6.9602786,2.0,1
1999,5.0,125371133.0,5.0,37.4852152,-122.2363548,41.0,4
2008,5.0,125371133.0,1.0,52.486243,-1.890401,1.0,1
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2008,5.0,125371133.0,1.0,-34.6036844,-58.3815591,4.0,1
2000,5.0,125371133.0,1.0,11.0168445,76.9558321,4.0,1
1991,5.0,125371133.0,1.0,52.3975008,13.2752586,4.0,1
2010,5.0,125371133.0,1.0,56.94964870000001,24.1051865,4.0,1
2010,5.0,125371133.0,1.0,19.0759837,72.87765590000001,2.0,1
2010,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,3.0,1
2011,5.0,125371133.0,1.0,38.714940000000006,-9.2416709,4.0,1
2008,5.0,125371133.0,1.0,44.071580700000005,-111.4482884,1.0,1
2006,5.0,125371133.0,1.0,32.715738,-117.1610838,4.0,1
2006,5.0,125371133.0,1.0,54.471908,-1.18531,2.0,1
2011,5.0,125371133.0,1.0,12.9715987,77.5945627,4.0,1
2007,5.0,125371133.0,1.0,32.0852999,34.7817676,2.0,1
2011,5.0,125371133.0,1.0,48.2081743,16.3738189,1.0,1
2011,5.0,125371133.0,1.0,28.7040592,77.1024902,2.0,1
2011,5.0,125371133.0,1.0,33.7489954,-84.3879824,2.0,1
2011,5.0,125371133.0,1.0,41.6005448,-93.6091064,2.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
2009,5.0,125371133.0,1.0,37.5741032,-122.3794163,4.0,1
2007,5.0,125371133.0,1.0,40.7127753,-74.0059728,3.0,1
2010,5.0,125371133.0,2.0,30.267153000000004,-97.7430608,6.0,1
2010,5.0,125371133.0,1.0,52.2296756,21.0122287,1.0,1
2011,5.0,125371133.0,1.0,52.5200066,13.404954,4.0,1
2012,5.0,125371133.0,1.0,12.9715987,77.5945627,4.0,1
2011,5.0,125371133.0,1.0,42.404509,12.8567281,4.0,1
2004,5.0,125371133.0,1.0,53.9045398,27.5615244,1.0,1
2010,5.0,125371133.0,1.0,49.1950602,16.6068371,3.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2002,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2009,5.0,125371133.0,1.0,31.945366600000003,35.9283716,3.0,1
2009,5.0,125371133.0,1.0,43.653226,-79.3831843,5.0,2
2007,5.0,125371133.0,1.0,60.16985570000001,24.9383791,7.0,1
1940,5.0,125371133.0,1.0,40.1573169,-76.30690140000002,4.0,1
2005,5.0,125371133.0,1.0,42.0697509,-87.7878408,1.0,1
2004,5.0,125371133.0,1.0,41.8781136,-87.62979820000001,5.0,2
1994,5.0,125371133.0,1.0,33.7489954,-84.3879824,2.0,1
2002,5.0,125371133.0,1.0,54.978252000000005,-1.61778,1.0,1
1985,5.0,125371133.0,2.0,48.856614,2.3522218999999995,2.0,1
2011,5.0,125371133.0,1.0,40.294186,-74.7249281,5.0,1
2011,5.0,125371133.0,1.0,54.6871555,25.2796514,4.0,1
2007,5.0,125371133.0,1.0,35.6894875,139.69170640000002,1.0,1
1973,5.0,125371133.0,1.0,40.6084305,-75.4901833,4.0,1
2001,5.0,125371133.0,1.0,48.2081743,16.3738189,8.0,1
2011,5.0,125371133.0,1.0,55.755826,37.6172999,4.0,1
2003,5.0,125371133.0,1.0,42.2139873,-71.22449870000001,3.0,1
1999,5.0,125371133.0,1.0,33.1401715,119.7889248,4.0,1
2009,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2007,5.0,125371133.0,1.0,28.6139391,77.20902120000001,4.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,3.0,1
2008,5.0,125371133.0,1.0,33.3942655,-104.5230242,1.0,1
2012,5.0,125371133.0,1.0,28.1235459,-15.4362574,2.0,1
1978,5.0,125371133.0,1.0,38.933867600000006,-77.17726040000001,5.0,1
2009,5.0,125371133.0,1.0,33.7489954,-84.3879824,1.0,1
1981,5.0,125371133.0,1.0,36.0646102,-75.70573459999999,1.0,1
1999,5.0,125371133.0,1.0,39.871962200000006,-75.591401,4.0,1
2000,5.0,125371133.0,1.0,49.282729100000005,-123.1207375,2.0,1
1999,5.0,125371133.0,1.0,43.653226,-79.3831843,4.0,1
2005,5.0,125371133.0,1.0,-19.9245018,-43.9352376,4.0,1
2012,5.0,125371133.0,1.0,48.856614,2.3522218999999995,2.0,1
2007,5.0,125371133.0,1.0,39.9525839,-75.1652215,2.0,1
2011,5.0,125371133.0,1.0,40.7607793,-111.89104740000002,11.0,1
2009,5.0,125371133.0,1.0,45.5016889,-73.567256,4.0,1
2010,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2007,5.0,125371133.0,1.0,44.977753,-93.2650108,4.0,1
2009,5.0,125371133.0,1.0,37.7749295,-122.4194155,8.0,1
2007,5.0,125371133.0,1.0,43.0481221,-76.1474244,2.0,1
2008,5.0,125371133.0,1.0,37.548269700000006,-121.9885719,4.0,1
2009,5.0,125371133.0,1.0,-37.8136276,144.96305759999998,4.0,1
2011,5.0,125371133.0,1.0,45.523062200000005,-122.6764815,4.0,1
2009,5.0,125371133.0,1.0,33.7489954,-84.3879824,4.0,1
1995,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,4.0,1
2005,5.0,125371133.0,1.0,14.5794443,121.03591740000002,1.0,1
2011,5.0,125371133.0,1.0,46.8959313,8.2456758,1.0,1
2011,5.0,125371133.0,1.0,35.7093734,-95.9905124,4.0,1
2011,5.0,125371133.0,2.0,40.7127753,-74.0059728,1.0,1
2010,5.0,125371133.0,1.0,-23.0039758,-45.5580737,2.0,1
2007,5.0,125371133.0,1.0,33.7454725,-117.867653,8.0,1
2000,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2000,5.0,125371133.0,1.0,26.2517482,-80.17893509999999,8.0,1
2012,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,3.0,1
2011,5.0,125371133.0,1.0,45.42152960000001,-75.69719309999999,2.0,1
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,2.0,1
2009,5.0,125371133.0,1.0,37.831316,-122.2852473,1.0,1
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2008,5.0,125371133.0,1.0,12.9472704,77.5615705,4.0,1
2000,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2010,5.0,125371133.0,1.0,34.028622600000006,-117.8103367,5.0,1
1998,5.0,125371133.0,1.0,43.6163539,7.055221799999999,1.0,1
1997,5.0,125371133.0,1.0,19.113645,72.8697339,1.0,1
2010,5.0,125371133.0,3.0,59.3293235,18.068580800000003,3.0,1
2004,5.0,125371133.0,1.0,41.3850639,2.1734035,2.0,1
2010,5.0,125371133.0,1.0,48.856614,2.3522218999999995,3.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,10.0,3
1986,5.0,125371133.0,1.0,60.2054911,24.6559,4.0,1
2008,5.0,125371133.0,1.0,48.856614,2.3522218999999995,1.0,1
2011,5.0,125371133.0,1.0,34.1063989,-117.5931084,2.0,1
2004,5.0,125371133.0,1.0,28.6691565,77.45375779999999,4.0,1
2011,5.0,125371133.0,2.0,41.8781136,-87.62979820000001,1.0,1
2011,5.0,125371133.0,1.0,39.082519700000006,-94.5823061,4.0,1
2010,5.0,125371133.0,1.0,51.4669939,-1.1853677,4.0,1
2008,5.0,125371133.0,1.0,61.1152713,10.4662306,4.0,1
2010,5.0,125371133.0,1.0,37.5778696,-122.34808999999998,4.0,1
2011,5.0,125371133.0,2.0,47.6062095,-122.33207079999998,5.0,1
2002,5.0,125371133.0,1.0,29.7604267,-95.3698028,1.0,1
2007,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2010,5.0,125371133.0,1.0,-34.633863299999994,-58.57056120000001,4.0,1
2009,5.0,125371133.0,1.0,10.323590800000002,76.951003,1.0,1
2008,5.0,125371133.0,1.0,-31.9505269,115.8604572,1.0,1
2007,5.0,125371133.0,1.0,37.4418834,-122.1430195,3.0,3
2008,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,2.0,1
2009,5.0,125371133.0,1.0,52.3702157,4.895167900000001,4.0,1
2011,5.0,125371133.0,1.0,50.7487635,-2.3444786,1.0,1
2008,5.0,125371133.0,1.0,41.8730657,-72.1216163,2.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,5.0,1
2006,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2008,5.0,125371133.0,1.0,33.6412156,-117.9188221,4.0,1
2003,5.0,125371133.0,1.0,-23.5505199,-46.6333094,2.0,1
2009,5.0,125371133.0,1.0,29.028318,-81.3031179,6.0,1
2011,5.0,125371133.0,1.0,33.7489954,-84.3879824,4.0,1
2011,5.0,125371133.0,2.0,40.4167754,-3.7037902,4.0,2
2005,5.0,125371133.0,1.0,40.2309343,-75.5221245,1.0,1
2010,5.0,125371133.0,2.0,49.64983,6.22619,2.0,1
2007,5.0,125371133.0,1.0,34.0521011,-118.47324640000002,1.0,1
2011,5.0,125371133.0,2.0,50.2944923,18.6713802,2.0,1
1999,5.0,125371133.0,1.0,38.95170529999999,-92.3340724,4.0,1
2008,5.0,125371133.0,1.0,48.856614,2.3522218999999995,1.0,1
2010,5.0,125371133.0,1.0,33.6845673,-117.82650490000002,20.0,1
2002,5.0,125371133.0,2.0,37.831316,-122.2852473,4.0,1
2011,5.0,125371133.0,1.0,43.653226,-79.3831843,1.0,1
2011,5.0,125371133.0,1.0,37.7749295,-122.4194155,2.0,1
2001,4.0,36887695.0,1.0,32.715738,-117.1610838,4.0,1
2009,5.0,125371133.0,1.0,33.6594835,-117.9988026,4.0,1
2007,5.0,125371133.0,1.0,37.7749295,-122.4194155,1.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2010,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
1993,5.0,125371133.0,3.0,37.7749295,-122.4194155,95.0,2
2011,5.0,125371133.0,1.0,51.481581,-3.17909,3.0,1
2011,5.0,125371133.0,1.0,39.9829946,-104.8003438,4.0,1
1976,5.0,125371133.0,1.0,41.0082376,28.9783589,4.0,1
2011,5.0,125371133.0,1.0,37.5407246,-77.4360481,2.0,1
2007,5.0,125371133.0,1.0,19.0330488,73.0296625,4.0,1
2000,5.0,125371133.0,1.0,43.653226,-79.3831843,1.0,1
2005,5.0,125371133.0,1.0,40.7127753,-74.0059728,4.0,1
2011,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,4.0,1
2003,5.0,125371133.0,1.0,47.6101497,-122.2015159,2.0,1
1996,5.0,125371133.0,1.0,40.4167754,-3.7037902,2.0,1
1999,5.0,125371133.0,1.0,40.1573169,-76.30690140000002,4.0,1
2011,5.0,125371133.0,1.0,32.0852999,34.7817676,4.0,1
2002,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,2.0,1
2000,5.0,125371133.0,1.0,51.0486151,-114.0708459,1.0,1
2009,5.0,125371133.0,1.0,33.8622366,-118.39951940000002,3.0,1
1988,5.0,125371133.0,1.0,29.7604267,-95.3698028,4.0,1
1999,5.0,125371133.0,1.0,35.99403289999999,-78.898619,1.0,1
2010,5.0,125371133.0,1.0,18.5204303,73.85674370000001,4.0,1
2004,6.0,70810000.0,1.0,32.715738,-117.1610838,3.0,1
2000,5.0,125371133.0,1.0,41.9794005,2.8214264,3.0,2
2008,5.0,125371133.0,1.0,28.4089123,77.31778940000001,4.0,1
2008,5.0,125371133.0,1.0,-33.9248685,18.424055300000003,1.0,2
2002,5.0,125371133.0,1.0,46.2283204,6.070988,3.0,1
2012,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2011,5.0,125371133.0,1.0,28.459496500000004,77.02663829999999,1.0,1
2004,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,1.0,1
2011,5.0,125371133.0,2.0,42.6629138,21.1655028,2.0,1
2008,5.0,125371133.0,1.0,50.0755381,14.4378005,2.0,1
1987,5.0,125371133.0,1.0,40.4167754,-3.7037902,6.0,1
2007,5.0,125371133.0,2.0,37.7749295,-122.4194155,7.0,1
1999,5.0,125371133.0,1.0,28.5355161,77.3910265,3.0,1
2002,5.0,125371133.0,1.0,38.5200504,-89.98399350000001,4.0,1
2000,5.0,125371133.0,1.0,37.130501200000005,-121.6543901,4.0,1
2008,5.0,125371133.0,1.0,19.0759837,72.87765590000001,1.0,1
2011,5.0,125371133.0,1.0,39.9525839,-75.1652215,2.0,1
2000,5.0,125371133.0,1.0,34.0736204,-118.4003563,4.0,2
2011,5.0,125371133.0,1.0,40.9970909,-75.172533,2.0,1
2009,5.0,125371133.0,1.0,42.9117377,-73.86808719999999,4.0,1
2003,5.0,125371133.0,1.0,35.913199600000006,-79.05584449999999,2.0,1
2011,5.0,125371133.0,1.0,41.4414924,14.507272199999996,1.0,1
2008,5.0,125371133.0,1.0,51.9851034,5.898729599999999,2.0,1
2006,5.0,125371133.0,2.0,35.6894875,139.69170640000002,7.0,1
2011,5.0,125371133.0,1.0,53.5510846,9.9936819,2.0,1
2011,5.0,125371133.0,1.0,39.766098,-105.0772063,4.0,1
2004,5.0,125371133.0,2.0,48.1916623,11.6460441,3.0,1
2011,5.0,125371133.0,1.0,51.6659316,8.7276375,4.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,1.0,1
2011,5.0,125371133.0,1.0,42.9633599,-85.6680863,4.0,1
2003,5.0,125371133.0,1.0,37.7749295,-122.4194155,4.0,1
2010,5.0,125371133.0,1.0,37.3860517,-122.0838511,4.0,2
2003,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2012,5.0,125371133.0,1.0,51.5073509,-0.1277583,3.0,1
2007,5.0,125371133.0,1.0,48.856614,2.3522218999999995,4.0,1
2010,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,9.0,1
2006,5.0,125371133.0,1.0,44.977753,-93.2650108,1.0,1
2006,5.0,125371133.0,1.0,35.9250637,-86.86888990000001,1.0,1
2004,5.0,125371133.0,1.0,37.678074200000005,-97.2392359,6.0,1
2003,5.0,125371133.0,1.0,38.8462236,-77.3063733,2.0,1
2001,5.0,125371133.0,1.0,40.6958108,-73.8272029,4.0,1
2000,5.0,125371133.0,1.0,28.7040592,77.1024902,4.0,1
2011,5.0,125371133.0,1.0,33.401113,-84.7722109,2.0,1
2011,5.0,125371133.0,1.0,51.5073509,-0.1277583,4.0,1
2000,5.0,125371133.0,1.0,29.7604267,-95.3698028,1.0,1
2009,5.0,125371133.0,1.0,33.668077200000006,-117.3272615,2.0,1
2011,5.0,125371133.0,1.0,31.2000924,29.9187387,4.0,1
2006,5.0,125371133.0,1.0,53.34980529999999,-6.2603097000000005,4.0,1
2011,5.0,125371133.0,1.0,40.6781784,-73.94415790000001,3.0,1
2011,5.0,125371133.0,1.0,40.7127753,-74.0059728,2.0,1
2000,5.0,125371133.0,1.0,37.3382082,-121.88632859999998,2.0,1
2009,5.0,125371133.0,1.0,32.7766642,-96.7969879,1.0,1
2006,5.0,125371133.0,1.0,28.459496500000004,77.02663829999999,2.0,1
2012,5.0,125371133.0,1.0,33.4255104,-111.9400054,3.0,1
2011,5.0,125371133.0,1.0,-33.8688197,151.2092955,1.0,1
2007,5.0,125371133.0,1.0,-33.9674,151.13648,4.0,1
2008,5.0,125371133.0,1.0,31.2303904,121.4737021,1.0,1
2010,5.0,125371133.0,1.0,33.401113,-84.7722109,4.0,1
2010,5.0,125371133.0,2.0,49.3063689,8.642769300000001,5.0,1
2011,5.0,125371133.0,2.0,1.352083,103.819836,1.0,1
2011,5.0,125371133.0,1.0,48.1485965,17.1077478,5.0,1
2002,5.0,125371133.0,1.0,40.2309343,-75.5221245,4.0,1
2009,5.0,125371133.0,1.0,51.5073509,-0.1277583,1.0,1
2007,5.0,125371133.0,1.0,39.768403,-86.158068,4.0,1
2011,5.0,125371133.0,1.0,30.267153000000004,-97.7430608,1.0,1
2000,5.0,125371133.0,1.0,34.0522342,-118.24368490000002,1.0,1
2006,5.0,125371133.0,2.0,37.7749295,-122.4194155,1.0,1
2009,5.0,125371133.0,1.0,49.0134297,12.101623599999998,2.0,1
2009,5.0,125371133.0,1.0,38.9108408,-94.3821724,1.0,1
2011,5.0,125371133.0,1.0,29.7604267,-95.3698028,4.0,1
2009,5.0,125371133.0,1.0,33.640171,-117.602832,2.0,1
2004,5.0,125371133.0,1.0,45.96783920000001,13.6455618,3.0,1
